protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded,result_source,rerun_replaced
sf_cb,fixed_payload,5,1.66666666666667,3,594,0.8,0.8,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,77,13.1448212154569,77,13.1448212154569,0,0,0,0,967.715477801617,94.7496326470682,3.28,14.1127009535782,964.435477801617,106.126322370318,967.715477801617,94.7496326470682,915,12.9079581892484,1291.05,590.492532031197,2097.87,2047.44947637862,915,12.9079581892484,1291.05,590.492532031197,2097.87,2047.44947637862,113.709457006107,35.7849220181962,0,0,41.4825812840403,28.8189376709923,7.48341310447269,17.833560684681,9.76002640699785,31.0633304253229,198,0,594,0,0,0,77,13.1448212154569,77,13.1448212154569,231,39.4344636463706,231,39.4344636463706,NaN,NaN,0.045738,0.00780802380198137,0.074628,0.0195758410252575,0.02889,0.0120235188181011,0.045738,0.00780802380198137,-0.00147600147600148,0.0494918567268387,1,0,0,0,0.702563699142604,0.106581947150931,95,25.9351591210171,4,13.1448212154569,1.04929306266161,0.156885507198601,396,1301.33730033023,396,1301.33730033023,792,2602.67460066046,396,1301.33730033023,792,2602.67460066046,1,0,1,0,1,0,0,0,0,0,3.85,0.657241060772843,1.4630384,0,original_stable,0
sb_cf,fixed_payload,5,1.66666666666667,3,594,0.0105737126344056,0.0105737126344056,wide_neighbor_stable_validated,0.005,0.02,0,1,2,2,2,1,1,1,1,77,13.1448212154569,77,13.1448212154569,0,0,0,0,3447.51887770259,7965.42747343501,4.88,20.9969453211774,3442.63887770259,7975.53479559115,3447.51887770259,7965.42747343501,1284,287.473878411988,12236.7,34412.5154378014,32961.27,118372.440979973,1284,287.473878411988,12236.7,34412.5154378014,32961.27,118372.440979973,0,0,83.7709721076085,193.981527348967,1920.04011883149,4353.49660718665,56.6067469879518,231.278216211066,788.221039775541,3200.69520125796,0,0,594,0,0,0,77,13.1448212154569,77,13.1448212154569,231,39.4344636463706,231,39.4344636463706,NaN,NaN,0.045738,0.00780802380198137,0.276612,0.681687452741187,0.165732,0.408039630129043,0.11088,0.2739029078993,-0.276180384675706,1.08507439814861,1,0,0,0,0.702563699142604,0.106581947150931,202.666666666667,469.747310383503,109.666666666667,448.236017144458,2.32697144743357,5.38837575969354,66330,271363.264229959,37293,149980.991175549,66330,271363.264229959,36357,145954.158892441,65142,266252.194183808,1,0,1,0,1,0,0,0,0,0,3.85,0.657241060772843,22.6919909,0,original_stable,0
sb_cb,fixed_payload,5,1.66666666666667,3,594,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,77,13.1448212154569,77,13.1448212154569,0,0,0,0,895.11889750784,211.443960606132,2.08,8.94951767787888,893.03889750784,216.696320589074,895.11889750784,211.443960606132,828,0,908.55,307.854802813573,3301.89,8164.55136646033,828,0,908.55,307.854802813573,3301.89,8164.55136646033,0,0,42.5258293447764,27.0243919473574,0.837022610991913,1.15680838443285,27.439372833801,63.382757599061,30.2366727182703,129.038428137275,198,0,594,0,0,0,77,13.1448212154569,77,13.1448212154569,231,39.4344636463706,231,39.4344636463706,NaN,NaN,0.045738,0.00780802380198137,0.069213,0.0284267382987864,0.023475,0.0207622611596506,0.045738,0.00780802380198137,-0.010956010956011,0.0414272224561073,1,0,3.71220670973686e-17,1.59723363330435e-16,0.702563699142604,0.106581947150931,106,75.306666485073,15,62.4008273011123,1.1812730373549,0.75067755409326,270,1123.21489142002,189,774.800123108683,270,1123.21489142002,189,774.800123108683,270,1123.21489142002,1,0,1,0,1,0,0,0,0,0,3.85,0.657241060772843,31.9578045,0,original_stable,0
s7_clean,fixed_payload,5,1.66666666666667,3,594,0.85,0.85,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,77,13.1448212154569,77,13.1448212154569,0,0,0,0,832.480693183694,100.247464832255,1.92,8.26109324111897,830.560693183694,105.862701274646,832.480693183694,100.247464832255,792,0,863.1,236.218279921835,2158.41,3578.81163427836,792,0,863.1,236.218279921835,2158.41,3578.81163427836,0,0,37.7349397590361,7.46484329016774,1.62980029707873,0.682232568948832,27.3887242119162,66.2827745710547,7.80722891566265,33.5917948057548,162,0,594,0,0,0,77,13.1448212154569,77,13.1448212154569,231,39.4344636463706,231,39.4344636463706,NaN,NaN,0.045738,0.00780802380198137,0.064233,0.0186352519167303,0.018495,0.0109952848845452,0.045738,0.00780802380198137,-0.00494800494800497,0.0331423390584321,1,0,3.87626049042357e-17,1.66782027803409e-16,0.702563699142604,0.106581947150931,95,30.1185691082462,4,17.2106109189978,1.04819277108434,0.207356758060215,252,1084.26848789686,126,542.134243948432,252,1084.26848789686,126,542.134243948432,252,1084.26848789686,1,0,1,0,1,0,0,0,0,0,3.85,0.657241060772843,29.1909112,0,original_stable,0
s7_busy,fixed_payload,5,1.66666666666667,3,594,0.8,0.8,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,77,13.1448212154569,77,13.1448212154569,0,0,0,0,2301.97790394455,233.334296881055,8.6,37.0028134758454,2293.37790394455,262.714040849066,2301.97790394455,233.334296881055,1626,202.864486788595,6428.84999999999,4807.79039336556,10931.76,8746.89581645704,1626,202.864486788595,6428.84999999999,4807.79039336556,10931.76,8746.89581645704,0,0,81.2081729658359,26.2727677978249,5.16444957913847,1.06792345663505,1247.56850305331,128.519362224421,203.436778346262,118.227455090212,162,0,594,0,0,0,77,13.1448212154569,77,13.1448212154569,231,39.4344636463706,231,39.4344636463706,NaN,NaN,0.045738,0.00780802380198137,0.177537,0.047314946080656,0.131799,0.039685619788533,0.045738,0.00780802380198137,-0.135908135908136,1.48963193177508,1,0,4.63682580992481e-17,1.99506512284457e-16,0.702563699142604,0.106581947150931,194.333333333333,81.2709232318851,97.6666666666667,74.1228286845134,2.25578258238433,0.729799105495135,60648,6426.69855428837,27762,3107.76350451575,60648,6426.69855428837,23942.3333333333,3280.31333278599,52483.6666666667,6233.2665049665,1,0,1,0,1,0,0,0,0,0,3.85,0.657241060772843,110.1188412,0,original_stable,0
sf_cf,fixed_payload,5,1.25,4,792,0.6,0.6,wide_neighbor_stable_validated,0.2,0.8,0,1,2,2,2,1,1,1,1,53,8.9566858950296,53,8.9566858950296,0,0,0,0,1795.52238866397,515.190375614439,0,0,1795.52238866397,515.190375614439,1795.52238866397,515.190375614439,1434,236.958613718482,3983.4,2145.99570112122,5008.38,4056.63824206884,1434,236.958613718482,3983.4,2145.99570112122,5008.38,4056.63824206884,418.536153846154,65.0404539330929,0,0,536.076761133603,452.244669481772,0,0,48.9094736842105,108.115275231863,0,0,792,0,0,0,53,8.9566858950296,53,8.9566858950296,212,35.8267435801184,212,35.8267435801184,NaN,NaN,0.041976,0.00709369522886343,0.095514,0.041257475177233,0.050898,0.0297407956258997,0.044616,0.0115281291830695,0.0242440242440242,0.262881556690505,1,0,5.59477676096838e-17,2.40723815029195e-16,0.55057270312782,0.103471456869147,65,17.3889639822523,3.33333333333333,7.58916606719352,1.06175438596491,0.136509185898817,1584,3934.87413541252,1584,3934.87413541252,3168,7869.74827082504,1320,3005.30976260863,2640,6010.61952521727,1,0,1,0,1,0,0,0,0,0,2.65,0.44783429475148,1.0098697,0,original_stable,0
sf_cb,fixed_payload,5,1.25,4,792,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,53,8.9566858950296,53,8.9566858950296,0,0,0,0,1131.15089068826,65.3153992680946,0,0,1131.15089068826,65.3153992680946,1131.15089068826,65.3153992680946,1090.5,42.3215711501284,1475.7,775.123695339603,1890.24,1445.30243570201,1090.5,42.3215711501284,1475.7,775.123695339603,1890.24,1445.30243570201,115.680769230769,40.600349566461,0,0,16.206963562753,14.5006263306516,4.63157894736842,19.9280758009449,4.63157894736842,19.9280758009449,198,0,792,0,0,0,53,8.9566858950296,53,8.9566858950296,212,35.8267435801184,212,35.8267435801184,NaN,NaN,0.041976,0.00709369522886343,0.060006,0.0133874942964866,0.01803,0.00642179676510458,0.041976,0.00709369522886343,-0.0121280121280122,0.107319784607448,1,0,8.01234826235643e-17,3.44743521227313e-16,0.55057270312782,0.103471456869147,62.3333333333333,16.1628112417508,1.33333333333333,5.73687030633262,1.0233918128655,0.10064684747952,132,567.950160326929,132,567.950160326929,264,1135.90032065386,132,567.950160326929,264,1135.90032065386,1,0,1,0,1,0,0,0,0,0,2.65,0.44783429475148,1.2987927,0,original_stable,0
sb_cf,fixed_payload,5,1.25,4,792,0.00447213595499958,0.00447213595499958,wide_neighbor_stable_validated,0.00145421543344895,0.00650344912624236,0,1,2,2,2,1,1,1,1,53,8.9566858950296,53,8.9566858950296,0,0,0,0,3078.58,654.87217544675,0,0,3078.58,654.87217544675,3078.58,654.87217544675,2313,929.977853334318,8386.5,1008.53785329975,13401.99,8192.98326951786,2313,929.977853334318,8386.5,1008.53785329975,13401.99,8192.98326951786,0,0,39.1462348178138,1.39063936137634,2173.42712550607,609.922568154587,4.78947368421053,20.6074420214316,69.2171659919028,30.5940659502795,0,0,792,0,0,0,53,8.9566858950296,53.3333333333333,7.98538551144412,212,35.8267435801184,213.333333333333,31.9415420457765,NaN,NaN,0.04224,0.00632442532506374,0.165053333333333,0.0585121488360102,0.119117333333333,0.0501143791512486,0.045936,0.00857585935590758,-0.147996378329168,0.514188736128749,1,0,0.00872445121684959,0.0375382838437432,0.553231241778231,0.0924478472143448,68.6666666666667,20.684580050169,4.66666666666667,2.86843515316631,1.08739541160594,0.0386288711493429,6072,9297.74483823486,4413,7395.12234256732,6072,9297.74483823486,2964,2906.46978573399,3696,2271.80064130772,1,0,1,0,1,0,0.00666666666666667,0.0286843515316631,0,0,2.65,0.44783429475148,19.0389961,0,original_stable,0
sb_cb,fixed_payload,5,1.25,4,792,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,53,8.9566858950296,53,8.9566858950296,0,0,0,0,1072.85412955466,155.877257679431,0,0,1072.85412955466,155.877257679431,1072.85412955466,155.877257679431,1026,0,1359.3,1301.72582543921,2037.06,2830.03150330929,1026,0,1359.3,1301.72582543921,2037.06,2830.03150330929,0,0,38.9473684210526,12.6815027824195,1.14991902834008,2.29529879777814,29.4410526315789,85.4689460474477,13.3157894736842,57.2932179277165,198,0,792,0,0,0,53,8.9566858950296,53,8.9566858950296,212,35.8267435801184,212,35.8267435801184,NaN,NaN,0.041976,0.00709369522886343,0.056997,0.0177394797772999,0.015021,0.0109063921130261,0.041976,0.00709369522886343,-0.00138800138800142,0.126514768988299,1,0,4.33309847437334e-17,1.86438179790357e-16,0.55057270312782,0.103471456869147,65.6666666666667,29.63664090835,4.66666666666667,20.0790460721642,1.08187134502924,0.352263966178319,84,361.422829298955,48,206.527331027974,84,361.422829298955,48,206.527331027974,84,361.422829298955,1,0,1,0,1,0,0,0,0,0,2.65,0.44783429475148,28.4771083,0,original_stable,0
s7_clean,fixed_payload,5,1.25,4,792,0.85,0.85,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,53,8.9566858950296,53,8.9566858950296,0,0,0,0,1020.52910931174,87.0085067283024,0,0,1020.52910931174,87.0085067283024,1020.52910931174,87.0085067283024,990,0,1278.9,1185.00328918725,1576.47,1261.41205724744,990,0,1278.9,1185.00328918725,1576.47,1261.41205724744,0,0,36,0,1.59016194331984,0.954787011322333,28.9389473684211,86.7661004345325,0,0,162,0,792,0,0,0,53,8.9566858950296,53,8.9566858950296,212,35.8267435801184,212,35.8267435801184,NaN,NaN,0.041976,0.00709369522886343,0.054159,0.0134419140807344,0.012183,0.00661144560009964,0.041976,0.00709369522886343,-0.0095640095640096,0.135412335121792,1,0,0,0,0.55057270312782,0.103471456869147,61,11.3837491007903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.65,0.44783429475148,23.855887,0,original_stable,0
s7_busy,fixed_payload,5,1.25,4,792,0.7,0.7,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,53,8.9566858950296,53,8.9566858950296,0,0,0,0,2472.03846153846,839.117857553465,0,0,2472.03846153846,839.117857553465,2472.03846153846,839.117857553465,1995,555.154760127577,5618.7,3168.36318503856,8136.39,5820.44407591696,1995,555.154760127577,5618.7,3168.36318503856,8136.39,5820.44407591696,0,0,64.8223481781376,21.272844954386,6.29291497975709,2.56078419396471,1317.22263157895,719.977803536064,129.700566801619,95.7278022947369,162,0,792,0,0,0,53,8.9566858950296,53.3333333333333,7.98538551144412,212,35.8267435801184,213.333333333333,31.9415420457765,NaN,NaN,0.0421313333333333,0.00662832059189549,0.131984333333333,0.0671761475530866,0.089853,0.0605687380407265,0.0421313333333333,0.00662832059189549,-0.156916156916157,0.553947025501165,1,0,0.00142030734719507,0.00611108928449208,0.553231241778231,0.0924478472143448,112,59.6193050820079,43,39.0412886854702,1.80062078272605,0.590912359844055,46494,2504.01081344433,21735,1364.34126116712,46494,2504.01081344433,18333,2046.51189175067,39228,5426.6106293963,1,0,1,0,1,0,0.00666666666666667,0.0286843515316631,0,0,2.65,0.44783429475148,93.0671084,0,original_stable,0
sf_cf,fixed_payload,5,1,5,990,0.775,0.775,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1920.3199127907,887.834369022416,0,0,1920.3199127907,887.834369022416,1920.3199127907,887.834369022416,1557,117.774066624324,5409.3,10580.1903506942,6627,8940.66907666655,1557,117.774066624324,5409.3,10580.1903506942,6627,8940.66907666655,492.302470930233,110.874280108577,0,0,231.31976744186,301.657860024856,0,0,206.697674418605,700.626675625072,0,0,990,0,0,0,35,17.3889639822523,35,17.3889639822523,175,86.9448199112615,175,86.9448199112615,NaN,NaN,0.03465,0.0172150743424298,0.066498,0.0316678464959698,0.025248,0.0127018309461516,0.04125,0.0206248815381213,0.0443480443480444,0.345836143430972,1,0,6.63900982989105e-17,2.85653537674142e-16,0.497297654681621,0.195814871893497,49,15.1104197931357,6.66666666666667,20.684580050169,1.20878552971576,0.707703712752598,2640,7513.27440652158,2640,7513.27440652158,6600,20477.7342496674,2640,7513.27440652158,6600,20477.7342496674,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,0.8845716,0,original_stable,0
sf_cb,fixed_payload,5,1,5,990,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1367.51235465116,265.664984894013,0,0,1367.51235465116,265.664984894013,1367.51235465116,265.664984894013,1297.5,39.2580222081081,1907.55,1941.45979068487,2640,3138.33319307705,1297.5,39.2580222081081,1907.55,1941.45979068487,2640,3138.33319307705,121.052470930233,51.8097855278978,0,0,12.2598837209302,18.8752942743,11,47.3291800272441,35.2,151.453376087181,198,0,990,0,0,0,35,17.3889639822523,35,17.3889639822523,175,86.9448199112615,175,86.9448199112615,NaN,NaN,0.03465,0.0172150743424298,0.047556,0.0188908353970913,0.012906,0.00631555409591759,0.03465,0.0172150743424298,0.0031080031080031,0.243256352553023,1,0,0,0,0.497297654681621,0.195814871893497,47.6666666666667,12.7476046574023,5.33333333333333,22.9474812253305,1.17777777777778,0.764916040844349,528,2271.80064130772,528,2271.80064130772,1056,4543.60128261543,528,2271.80064130772,1056,4543.60128261543,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,1.2356739,0,original_stable,0
sb_cf,fixed_payload,5,1,5,990,0.00447213595499958,0.00447213595499958,wide_neighbor_stable_validated,0.002,0.01,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,3919.89171511628,346.711607355881,0,0,3919.89171511628,346.711607355881,3919.89171511628,346.711607355881,2905.5,375.830004533555,10697.55,5191.51326682455,13011,5462.23246836506,2905.5,375.830004533555,10697.55,5191.51326682455,13011,5462.23246836506,0,0,40.65,10.0192698950956,2728.87921511628,298.990115964607,32.4875,79.0074607500245,127.875,275.529922115129,0,0,990,0,0,0,35,17.3889639822523,35,17.3889639822523,175,86.9448199112615,175,86.9448199112615,NaN,NaN,0.03465,0.0172150743424298,0.13689,0.06213096138988,0.09828,0.0532662765460185,0.03861,0.0088671190360793,-0.084424175889991,0.440391867884787,1,0,1.10860647251735e-16,2.64774427898563e-16,0.497297654681621,0.195814871893497,47.3333333333333,11.7395768159531,4,8.60530545949892,1.12916666666667,0.278313052641545,4950,11269.9116097824,3633,8183.55387347086,4950,11269.9116097824,2946,6339.22692447588,3960,8519.25240490393,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,16.4532982,0,original_stable,0
sb_cb,fixed_payload,5,1,5,990,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1293.80436046512,213.558626078855,0,0,1293.80436046512,213.558626078855,1293.80436046512,213.558626078855,1224,0,1647.45,1722.46207047667,2508,2512.91127517926,1224,0,1647.45,1722.46207047667,2508,2512.91127517926,0,0,38.8,12.0474276432985,1.29883720930233,2.12008623387922,40.805523255814,96.5403153961086,24.9,107.136052970762,198,0,990,0,0,0,35,17.3889639822523,35,17.3889639822523,175,86.9448199112615,175,86.9448199112615,NaN,NaN,0.03465,0.0172150743424298,0.045054,0.0188328260104123,0.010074,0.00451828321719314,0.03498,0.0163748019365591,0.000664000664000663,0.237718321353064,1,0,5.83286587642039e-17,2.50967962854427e-16,0.497297654681621,0.195814871893497,44.6666666666667,9.40479358891743,2.33333333333333,10.0395230360821,1.07777777777778,0.334650767869403,366,1574.7708990883,336,1445.69131719582,366,1574.7708990883,336,1445.69131719582,366,1574.7708990883,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,27.8024754,0,original_stable,0
s7_clean,fixed_payload,5,1,5,990,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1227.3273255814,90.3569452403332,0,0,1227.3273255814,90.3569452403332,1227.3273255814,90.3569452403332,1188,0,1404,890.649115058138,2034,1015.71770760308,1188,0,1404,890.649115058138,2034,1015.71770760308,0,0,36,0,0.975872093023256,1.13293148859606,38.3514534883721,90.3316984795589,0,0,162,0,990,0,0,0,35,17.3889639822523,35,17.3889639822523,175,86.9448199112615,175,86.9448199112615,NaN,NaN,0.03465,0.0172150743424298,0.042876,0.0199669174424558,0.008226,0.00355550405384709,0.03465,0.0172150743424298,0.0151480151480152,0.174237336638002,1,0,0,0,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,27.0387148,0,original_stable,0
s7_busy,fixed_payload,5,1,5,990,0.8,0.8,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,3646.43270348837,4076.74811410302,0,0,3646.43270348837,4076.74811410302,3646.43270348837,4076.74811410302,2284.5,304.15981376193,12426,29294.8369633495,14355,29790.02107831,2284.5,304.15981376193,12426,29294.8369633495,14355,29790.02107831,0,0,92.3843023255814,142.413453051929,5.1890988372093,3.12404230880704,2143.12994186046,3290.56330326588,253.729360465116,640.860538733679,162,0,990,0,0,0,35,17.3889639822523,35,17.3889639822523,175,86.9448199112615,175,86.9448199112615,NaN,NaN,0.03465,0.0172150743424298,0.123411,0.104354764585486,0.088761,0.108593872058304,0.03465,0.0172150743424298,-0.0806880806880807,0.806698654084669,1,0,0,0,0.497297654681621,0.195814871893497,98,95.469778634281,50.6666666666667,112.208622345945,2.56623062015504,3.95592925144246,39522,9783.90023692769,18186,4438.47983331785,39522,9783.90023692769,15057,5752.33131334257,32865,12777.9072139858,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,85.6770173,0,original_stable,0
sf_cf,fixed_payload,5,0.833333333333333,6,1188,0.8,0.8,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,0,0,0,0,2474.53265145555,1099.82758840624,0,0,2474.53265145555,1099.82758840624,2474.53265145555,1099.82758840624,2062.5,45.1778536623693,6570.75,11754.8517205744,7569,11384.5776449478,2062.5,45.1778536623693,6570.75,11754.8517205744,7569,11384.5776449478,635.38494347592,160.77633359443,0,0,377.65861940453,352.875036180561,0,0,273.489088575096,920.893051281026,0,0,1188,0,0,0,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,220,76.4856279444137,220,76.4856279444137,NaN,NaN,0.04356,0.0151441543329939,0.09189,0.068945365657833,0.037242,0.017755941623104,0.054648,0.0512006360777796,-0.136768136768137,0.506061674760499,1,0,0,0,0.510944508659522,0.201389013203416,54.3333333333333,49.7654899363403,9.33333333333333,31.9415420457765,1.23020967051776,0.775162501078305,6336,22345.7895672678,6336,22345.7895672678,12672,44691.5791345356,5544,18973.2759751912,11088,37946.5519503825,1,0,1,0,1,0,0,0,0,0,1.83333333333333,0.637380232870114,0.8868777,0,original_stable,0
sf_cb,fixed_payload,5,0.833333333333333,6,1188,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,0,0,0,0,1541.59836846246,135.70624063155,0,0,1541.59836846246,135.70624063155,1541.59836846246,135.70624063155,1488,34.1512473023708,1880.85,712.137153762695,2790,2790.89638205803,1488,34.1512473023708,1880.85,712.137153762695,2790,2790.89638205803,123.985382417491,74.8805783386542,0,0,18.734937264483,28.4203536721094,9.65853658536585,41.5573288044094,3.21951219512195,13.8524429348031,198,0,1188,0,0,0,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,220,76.4856279444137,220,76.4856279444137,NaN,NaN,0.04356,0.0151441543329939,0.056712,0.0243892001666564,0.013152,0.00925450193149258,0.04356,0.0151441543329939,-0.0878840878840879,0.442086932410216,1,0,1.10171763159094e-16,2.64977229089212e-16,0.510944508659522,0.201389013203416,44.3333333333333,15.178332134387,0.666666666666667,2.86843515316631,1.01626016260163,0.0699618330040564,66,283.975080163464,66,283.975080163464,132,567.950160326929,66,283.975080163464,132,567.950160326929,1,0,1,0,1,0,0,0,0,0,1.83333333333333,0.637380232870114,1.2372936,0,original_stable,0
sb_cf,fixed_payload,5,0.833333333333333,6,1188,0.00330718220152507,0.00330718220152507,wide_neighbor_stable_validated,0.002,0.00447213595499958,0,2,2,2,2,1,1,1,1,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,0,0,0,0,4456.82007536544,2337.71587404976,15.5526315789474,66.9175727179456,4441.26744378649,2328.82166710463,4456.82007536544,2337.71587404976,3496.5,1609.8376769581,12367.8,13537.113502175,16602,12878.4167923283,3496.5,1609.8376769581,12367.8,13537.113502175,16602,12878.4167923283,0,0,38.3414634146341,10.0745039525841,3117.1217441716,2023.65178339649,20.5359435173299,44.2749789501889,77.2682926829268,332.458630435275,0,0,1188,0,0,0,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,220,76.4856279444137,220,76.4856279444137,NaN,NaN,0.04356,0.0151441543329939,0.166626,0.13890556261332,0.119898,0.113273954589339,0.046728,0.0267781122560945,-0.238863817393415,0.97350313435449,1,0,4.25138247336778e-17,1.82922224042449e-16,0.510944508659522,0.201389013203416,54.3333333333333,57.583433831718,2.66666666666667,11.4737406126652,1.0650406504065,0.279847332016225,12672,54523.2153913852,7914,34051.1937032372,12672,54523.2153913852,2349,10106.9312621815,3168,13630.8038478463,1,0,1,0,1,0,0,0,0,0,1.83333333333333,0.637380232870114,21.3169549,0,original_stable,0
sb_cb,fixed_payload,5,0.833333333333333,6,1188,0.9,0.9,wide_neighbor_stable_validated,0.6,1,0,1,2,2,2,1,1,1,1,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,0,0,0,0,1485.50983477577,168.660875178599,0,0,1485.50983477577,168.660875178599,1485.50983477577,168.660875178599,1422,0,1978.2,1421.02022721487,2823,3777.66783977791,1422,0,1978.2,1421.02022721487,2823,3777.66783977791,0,0,39.8048780487805,16.3710689229492,1.34937264483001,1.110154485588,39.6238767650834,86.9290386387663,18.7317073170732,80.5960316206728,198,0,1188,0,0,0,36.6666666666667,12.7476046574023,36.6666666666667,12.7476046574023,220,76.4856279444137,220,76.4856279444137,NaN,NaN,0.04356,0.0151441543329939,0.054687,0.0247214898822866,0.011127,0.00978921201354602,0.04356,0.0151441543329939,-0.077016077016077,0.384716654394812,1,0,1.24871543355619e-16,2.7878146214438e-16,0.510944508659522,0.201389013203416,48,30.5255952572913,4.33333333333333,18.644828495581,1.10569105691057,0.454751914526366,78,335.606912920458,48,206.527331027974,78,335.606912920458,48,206.527331027974,78,335.606912920458,1,0,1,0,1,0,0,0,0,0,1.83333333333333,0.637380232870114,27.4087979,0,original_stable,0
