q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,min_completion_ratio,variant,lambda_per_node,M,selected
0.02,fine,3,1557.64732350788,52.1400684788411,1.60714285714286,1556.04018065074,1,1,unslotted,3,6,0
0.0225,fine,3,1557.64732350788,52.1400684788411,1.60714285714286,1556.04018065074,1,1,unslotted,3,6,0
0.025,coarse,3,1556.67363929736,52.4132272669586,1.60714285714286,1555.06649644022,1,1,unslotted,3,6,0
0.05,coarse,3,1563.87656780225,55.0471494324232,1.60714285714286,1562.26942494511,1,1,unslotted,3,6,0
0.1,coarse,3,1581.18746673099,48.5473333199645,1.60714285714286,1579.58032387384,1,1,unslotted,3,6,0
0.2,coarse,3,1535.72271109189,36.9236224558217,1.60714285714286,1534.11556823475,1,1,unslotted,3,6,0
0.3,coarse,3,1536.04385687671,41.5560672862926,1.60714285714286,1534.43671401956,1,1,unslotted,3,6,0
0.4,coarse,3,1538.27615360303,37.7558085475663,1.60714285714286,1536.66901074589,1,1,unslotted,3,6,0
0.5,coarse,3,1536.06398462972,38.1921680299801,1.60714285714286,1534.45684177257,1,1,unslotted,3,6,0
0.6,coarse,3,1543.27601220973,45.0231548765907,1.60714285714286,1541.66886935258,1,1,unslotted,3,6,0
0.7,coarse,3,1543.11390062546,44.9454877082004,1.60714285714286,1541.50675776831,1,1,unslotted,3,6,0
0.8,coarse,3,1565.05140062546,66.2894505235499,1.60714285714286,1563.44425776831,1,1,unslotted,3,6,0
